 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=500, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.36037e-05 | 0.000109181 | 0.00179418 | 0.000125908 | 3.05e-05 | 0.000369 | 1.899e-05 | 2.922e-06 | 6.72e-06 | 0.000134 |
 |(scale=1.0) m0=500, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 1.9071 | 0.41578 | 265.866 | 0.0007899 | 1.15 | 2.85 | 0.7282 | 0.1492 | 228 | 53.5 |
 |(scale=1.0) m0=520, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 1.0581 | 0.29036 | 101.751 | 0.00061106 | 0.748 | 1.99 | 0.4811 | 0.094 | 74 | 27.1 |
 |(scale=1.0) m0=520, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.65765 | 0.23526 | 32.6026 | 0.00060036 | 0.593 | 1.62 | 0.3638 | 0.0715 | 28 | 15.9 |
 |(scale=1.0) m0=520, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.417 | 0.18711 | 14.4686 | 0.00058759 | 0.458 | 1.3 | 0.2685 | 0.0531 | 11.8 | 9.63 |
 |(scale=1.0) m0=520, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.27136 | 0.146793 | 7.4246 | 0.00057213 | 0.347 | 1.02 | 0.195 | 0.03887 | 5.42 | 5.95 |
 |(scale=1.0) m0=520, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.17891 | 0.113941 | 4.17555 | 0.00055646 | 0.259 | 0.794 | 0.139 | 0.02822 | 2.65 | 3.74 |
 |(scale=1.0) m0=520, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.119996 | 0.087876 | 2.50747 | 0.00054003 | 0.192 | 0.614 | 0.09865 | 0.0203 | 1.37 | 2.39 |
 |(scale=1.0) m0=520, m1/2=20, tanbeta=10, A0=0, sign(mu)=+ve| 13.02 | 0.49048 | 5.25026 | 0.0006356 | 1.26 | 3.17 | 0.904 | 0.1747 | 104000 | 413 |
 |(scale=1.0) m0=520, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.081687 | 0.067493 | 1.5796 | 0.00052159 | 0.141 | 0.473 | 0.06972 | 0.01451 | 0.733 | 1.55 |
 |(scale=1.0) m0=520, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.056254 | 0.0518085 | 1.03651 | 0.00050185 | 0.103 | 0.363 | 0.04924 | 0.01042 | 0.408 | 1.02 |
 |(scale=1.0) m0=520, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.039128 | 0.0397382 | 0.700908 | 0.00048228 | 0.075 | 0.278 | 0.0348 | 0.00746 | 0.234 | 0.678 |
 |(scale=1.0) m0=520, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.027527 | 0.0304862 | 0.487511 | 0.00046225 | 0.0545 | 0.213 | 0.02464 | 0.0054 | 0.137 | 0.456 |
 |(scale=1.0) m0=520, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0195088 | 0.0234206 | 0.346424 | 0.00044258 | 0.0396 | 0.163 | 0.01755 | 0.00386 | 0.0824 | 0.309 |
 |(scale=1.0) m0=520, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0139348 | 0.0180378 | 0.250531 | 0.00042278 | 0.0288 | 0.125 | 0.01256 | 0.00276 | 0.0504 | 0.212 |
 |(scale=1.0) m0=520, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0100136 | 0.0139061 | 0.184456 | 0.00040233 | 0.0209 | 0.0959 | 0.008982 | 0.001979 | 0.0313 | 0.146 |
 |(scale=1.0) m0=520, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0072421 | 0.010758 | 0.137694 | 0.000382066 | 0.0152 | 0.0735 | 0.006459 | 0.001424 | 0.0197 | 0.101 |
 |(scale=1.0) m0=520, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0052705 | 0.00834364 | 0.104129 | 0.000362367 | 0.0111 | 0.0564 | 0.004668 | 0.001027 | 0.0126 | 0.0706 |
 |(scale=1.0) m0=520, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00384278 | 0.00649778 | 0.0796585 | 0.000343054 | 0.0081 | 0.0433 | 0.003387 | 0.000742 | 0.00807 | 0.0495 |
 |(scale=1.0) m0=520, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 5.906 | 0.45879 | 117.626 | 0.0006327 | 1.19 | 3.02 | 0.8917 | 0.1682 | 5840 | 177 |
 |(scale=1.0) m0=520, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00281521 | 0.00506548 | 0.061494 | 0.00032417 | 0.00591 | 0.0332 | 0.002472 | 0.000538 | 0.00523 | 0.0349 |
 |(scale=1.0) m0=520, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00206412 | 0.0039599 | 0.0478607 | 0.000306089 | 0.00433 | 0.0255 | 0.001804 | 0.00039 | 0.00341 | 0.0247 |
 |(scale=1.0) m0=520, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00151321 | 0.00310597 | 0.0376917 | 0.000288497 | 0.00319 | 0.0196 | 0.001325 | 0.0002833 | 0.00222 | 0.0175 |
 |(scale=1.0) m0=520, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00112064 | 0.00244548 | 0.0297686 | 0.000271409 | 0.00234 | 0.0151 | 0.0009786 | 0.0002066 | 0.00147 | 0.0125 |
 |(scale=1.0) m0=520, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.00083485 | 0.0019273 | 0.0236232 | 0.000255086 | 0.00171 | 0.0116 | 0.0007244 | 0.0001505 | 0.00098 | 0.00896 |
 |(scale=1.0) m0=520, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000623926 | 0.00152408 | 0.0189431 | 0.000239549 | 0.00125 | 0.00891 | 0.0005383 | 0.0001102 | 0.000658 | 0.00643 |
 |(scale=1.0) m0=520, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.00046922 | 0.00120859 | 0.0152577 | 0.000224769 | 0.000911 | 0.00684 | 0.0004012 | 8.07e-05 | 0.000444 | 0.00463 |
 |(scale=1.0) m0=520, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000353355 | 0.000960024 | 0.0123293 | 0.000210452 | 0.000666 | 0.00525 | 0.0002999 | 5.91e-05 | 0.0003 | 0.00334 |
 |(scale=1.0) m0=520, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000266556 | 0.000763855 | 0.0100241 | 0.00019718 | 0.000486 | 0.00402 | 0.0002244 | 4.35e-05 | 0.000204 | 0.00241 |
 |(scale=1.0) m0=520, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.00020175 | 0.000609242 | 0.00817464 | 0.000184521 | 0.000356 | 0.00308 | 0.0001688 | 3.19e-05 | 0.000139 | 0.00174 |
 |(scale=1.0) m0=520, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 3.062 | 0.4087 | 20.5183 | 0.0006269 | 1.07 | 2.74 | 0.7551 | 0.1458 | 929 | 88.6 |
 |(scale=1.0) m0=520, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000153219 | 0.000486214 | 0.00669243 | 0.00017242 | 0.00026 | 0.00236 | 0.0001277 | 2.354e-05 | 9.46e-05 | 0.00126 |
 |(scale=1.0) m0=520, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.000116476 | 0.000389947 | 0.00550124 | 0.000161017 | 0.00019 | 0.00181 | 9.606e-05 | 1.727e-05 | 6.46e-05 | 0.000911 |
 |(scale=1.0) m0=520, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 8.86638e-05 | 0.000312011 | 0.00453367 | 0.000150406 | 0.000139 | 0.00138 | 7.271e-05 | 1.275e-05 | 4.41e-05 | 0.000659 |
 |(scale=1.0) m0=520, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 6.78243e-05 | 0.000250973 | 0.00374152 | 0.000140216 | 0.000101 | 0.00105 | 5.505e-05 | 9.4e-06 | 3.03e-05 | 0.000478 |
 |(scale=1.0) m0=520, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 5.18885e-05 | 0.000201882 | 0.00310396 | 0.000130768 | 7.41e-05 | 0.000803 | 4.182e-05 | 6.94e-06 | 2.08e-05 | 0.000345 |
 |(scale=1.0) m0=520, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 3.97182e-05 | 0.000162552 | 0.00258549 | 0.000122027 | 5.42e-05 | 0.000611 | 3.181e-05 | 5.11e-06 | 1.42e-05 | 0.00025 |
 |(scale=1.0) m0=520, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 3.04286e-05 | 0.000131155 | 0.00214807 | 0.000113714 | 3.95e-05 | 0.000464 | 2.423e-05 | 3.77e-06 | 9.73e-06 | 0.00018 |
 |(scale=1.0) m0=520, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.33325e-05 | 0.000105954 | 0.00179848 | 0.000105917 | 2.89e-05 | 0.000352 | 1.843e-05 | 2.787e-06 | 6.65e-06 | 0.00013 |
 |(scale=1.0) m0=520, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 1.7507 | 0.34908 | 249.09 | 0.00062003 | 0.912 | 2.38 | 0.6173 | 0.1196 | 227 | 47.3 |
 |(scale=1.0) m0=540, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.9835 | 0.24696 | 97.4832 | 0.000482 | 0.603 | 1.68 | 0.4111 | 0.0765 | 73.5 | 24.2 |
 |(scale=1.0) m0=540, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.61501 | 0.2021 | 32.0928 | 0.00047331 | 0.484 | 1.39 | 0.313 | 0.059 | 27.8 | 14.4 |
 |(scale=1.0) m0=540, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.39298 | 0.162404 | 14.3188 | 0.00046463 | 0.379 | 1.12 | 0.2327 | 0.0444 | 11.7 | 8.77 |
 |(scale=1.0) m0=540, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.25645 | 0.128517 | 7.39463 | 0.00045307 | 0.29 | 0.889 | 0.1706 | 0.0329 | 5.38 | 5.45 |
 |(scale=1.0) m0=540, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.17005 | 0.100767 | 4.16866 | 0.00044133 | 0.219 | 0.698 | 0.1234 | 0.02403 | 2.63 | 3.45 |
 |(scale=1.0) m0=540, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.114631 | 0.078471 | 2.50713 | 0.00042855 | 0.164 | 0.544 | 0.08803 | 0.01746 | 1.35 | 2.22 |
 |(scale=1.0) m0=540, m1/2=20, tanbeta=10, A0=0, sign(mu)=+ve| 11.543 | 0.40635 | 4.89235 | 0.00050017 | 0.973 | 2.59 | 0.7522 | 0.1369 | 104000 | 353 |
 |(scale=1.0) m0=540, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.078284 | 0.060767 | 1.58473 | 0.00041464 | 0.121 | 0.422 | 0.06273 | 0.01266 | 0.726 | 1.45 |
 |(scale=1.0) m0=540, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.054013 | 0.0469048 | 1.04042 | 0.00040035 | 0.0894 | 0.326 | 0.04468 | 0.00914 | 0.404 | 0.954 |
 |(scale=1.0) m0=540, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.037744 | 0.0361985 | 0.704279 | 0.00038559 | 0.0657 | 0.252 | 0.03178 | 0.0066 | 0.231 | 0.637 |
 |(scale=1.0) m0=540, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0265666 | 0.0279443 | 0.489688 | 0.00037038 | 0.0481 | 0.194 | 0.02263 | 0.00476 | 0.136 | 0.429 |
 |(scale=1.0) m0=540, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0188954 | 0.0215809 | 0.34857 | 0.00035494 | 0.0352 | 0.149 | 0.01621 | 0.003465 | 0.0815 | 0.292 |
 |(scale=1.0) m0=540, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.01352 | 0.0167055 | 0.252145 | 0.00033921 | 0.0257 | 0.115 | 0.01166 | 0.002494 | 0.0498 | 0.2 |
 |(scale=1.0) m0=540, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0097454 | 0.0129312 | 0.185548 | 0.000323768 | 0.0188 | 0.0882 | 0.008374 | 0.001802 | 0.031 | 0.139 |
 |(scale=1.0) m0=540, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0070738 | 0.0100555 | 0.138505 | 0.000308277 | 0.0137 | 0.0679 | 0.006043 | 0.001298 | 0.0195 | 0.0963 |
 |(scale=1.0) m0=540, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0051423 | 0.00783795 | 0.104778 | 0.00029292 | 0.01 | 0.0522 | 0.004386 | 0.000939 | 0.0124 | 0.0674 |
 |(scale=1.0) m0=540, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00375189 | 0.00610729 | 0.0801157 | 0.000278079 | 0.00735 | 0.0402 | 0.003195 | 0.000682 | 0.008 | 0.0474 |
 |(scale=1.0) m0=540, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 5.297 | 0.38176 | 109.414 | 0.00049781 | 0.925 | 2.47 | 0.7436 | 0.1319 | 5800 | 153 |
 |(scale=1.0) m0=540, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00276222 | 0.00478416 | 0.0617609 | 0.00026343 | 0.00538 | 0.0309 | 0.002337 | 0.000496 | 0.00519 | 0.0334 |
 |(scale=1.0) m0=540, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00202954 | 0.00374781 | 0.0480861 | 0.000249168 | 0.00395 | 0.0238 | 0.001713 | 0.000361 | 0.00339 | 0.0237 |
 |(scale=1.0) m0=540, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00149699 | 0.00295141 | 0.0378138 | 0.000235178 | 0.0029 | 0.0183 | 0.001257 | 0.0002634 | 0.00223 | 0.0169 |
 |(scale=1.0) m0=540, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00110341 | 0.00232406 | 0.0298349 | 0.000221966 | 0.00215 | 0.0141 | 0.0009332 | 0.000192 | 0.00146 | 0.012 |
 |(scale=1.0) m0=540, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.00082197 | 0.00183658 | 0.023772 | 0.00020901 | 0.00158 | 0.0109 | 0.0006916 | 0.0001407 | 0.00097 | 0.00862 |
 |(scale=1.0) m0=540, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000613591 | 0.00145388 | 0.0190345 | 0.00019681 | 0.00116 | 0.00837 | 0.0005145 | 0.0001031 | 0.000651 | 0.00619 |
 |(scale=1.0) m0=540, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.00046113 | 0.00115463 | 0.0153218 | 0.000184859 | 0.000847 | 0.00644 | 0.0003843 | 7.57e-05 | 0.000439 | 0.00446 |
 |(scale=1.0) m0=540, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000347788 | 0.000918405 | 0.0123847 | 0.000173544 | 0.00062 | 0.00495 | 0.0002875 | 5.56e-05 | 0.000297 | 0.00322 |
 |(scale=1.0) m0=540, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.00026231 | 0.000732209 | 0.0100601 | 0.00016281 | 0.000454 | 0.0038 | 0.0002164 | 4.09e-05 | 0.000201 | 0.00232 |
 |(scale=1.0) m0=540, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000198622 | 0.000584723 | 0.00821165 | 0.000152693 | 0.000332 | 0.00291 | 0.0001631 | 3.01e-05 | 0.000137 | 0.00168 |
 |(scale=1.0) m0=540, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 2.7946 | 0.34141 | 19.5923 | 0.00049416 | 0.84 | 2.27 | 0.6242 | 0.1161 | 919 | 77.6 |
 |(scale=1.0) m0=540, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000150701 | 0.000467577 | 0.00672 | 0.000143013 | 0.000243 | 0.00223 | 0.0001222 | 2.221e-05 | 9.35e-05 | 0.00122 |
 |(scale=1.0) m0=540, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.000114663 | 0.000375577 | 0.00552237 | 0.000133844 | 0.000178 | 0.00171 | 9.268e-05 | 1.639e-05 | 6.38e-05 | 0.000881 |
 |(scale=1.0) m0=540, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 8.75547e-05 | 0.000301577 | 0.00454513 | 0.000125218 | 0.00013 | 0.00131 | 7.024e-05 | 1.209e-05 | 4.36e-05 | 0.000638 |
 |(scale=1.0) m0=540, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 6.69083e-05 | 0.000242087 | 0.0037623 | 0.000117101 | 9.55e-05 | 0.000999 | 5.325e-05 | 8.93e-06 | 2.99e-05 | 0.000462 |
 |(scale=1.0) m0=540, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 5.11143e-05 | 0.000195015 | 0.00311709 | 0.000109351 | 6.98e-05 | 0.000762 | 4.048e-05 | 6.59e-06 | 2.05e-05 | 0.000334 |
 |(scale=1.0) m0=540, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 3.91443e-05 | 0.000157204 | 0.00258876 | 0.0001022 | 5.11e-05 | 0.00058 | 3.08e-05 | 4.86e-06 | 1.41e-05 | 0.000242 |
 |(scale=1.0) m0=540, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.99867e-05 | 0.000126919 | 0.00216047 | 9.54632e-05 | 3.73e-05 | 0.000441 | 2.346e-05 | 3.59e-06 | 9.63e-06 | 0.000175 |
 |(scale=1.0) m0=540, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.30512e-05 | 0.000102628 | 0.00180109 | 8.90121e-05 | 2.73e-05 | 0.000335 | 1.798e-05 | 2.654e-06 | 6.59e-06 | 0.000126 |
 |(scale=1.0) m0=540, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 1.6195 | 0.29435 | 1291.12 | 0.0004887 | 0.725 | 1.98 | 0.5262 | 0.0961 | 225 | 41.9 |
 |(scale=1.0) m0=560, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.9158 | 0.21039 | 93.8305 | 0.00038159 | 0.486 | 1.42 | 0.3531 | 0.0624 | 73.1 | 21.7 |
 |(scale=1.0) m0=560, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.57576 | 0.173823 | 31.4939 | 0.00037534 | 0.395 | 1.18 | 0.2709 | 0.0487 | 27.7 | 13 |
 |(scale=1.0) m0=560, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.37017 | 0.141004 | 14.1916 | 0.00036822 | 0.313 | 0.965 | 0.2034 | 0.03703 | 11.7 | 7.98 |
 |(scale=1.0) m0=560, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.24283 | 0.112667 | 7.35647 | 0.00036006 | 0.242 | 0.774 | 0.1495 | 0.02772 | 5.34 | 4.99 |
 |(scale=1.0) m0=560, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.16185 | 0.089003 | 4.17121 | 0.00035094 | 0.185 | 0.614 | 0.1091 | 0.02053 | 2.61 | 3.18 |
 |(scale=1.0) m0=560, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.109499 | 0.06986 | 2.51553 | 0.00034118 | 0.14 | 0.482 | 0.07873 | 0.01505 | 1.34 | 2.05 |
 |(scale=1.0) m0=560, m1/2=20, tanbeta=10, A0=0, sign(mu)=+ve| 10.19 | 0.33735 | 4.59363 | 0.00039499 | 0.758 | 2.11 | 0.6262 | 0.1072 | 103000 | 302 |
 |(scale=1.0) m0=560, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.074988 | 0.0546 | 1.58887 | 0.00033073 | 0.104 | 0.377 | 0.0565 | 0.011 | 0.72 | 1.35 |
 |(scale=1.0) m0=560, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.05194 | 0.0425017 | 1.04334 | 0.00031997 | 0.0776 | 0.293 | 0.04045 | 0.00801 | 0.4 | 0.892 |
 |(scale=1.0) m0=560, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.036296 | 0.0329333 | 0.707641 | 0.00030855 | 0.0574 | 0.227 | 0.02899 | 0.00582 | 0.229 | 0.598 |
 |(scale=1.0) m0=560, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0257075 | 0.0255907 | 0.491869 | 0.00029689 | 0.0423 | 0.176 | 0.02083 | 0.00422 | 0.134 | 0.404 |
 |(scale=1.0) m0=560, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.018281 | 0.0198668 | 0.349816 | 0.00028503 | 0.0312 | 0.136 | 0.01497 | 0.003072 | 0.0806 | 0.276 |
 |(scale=1.0) m0=560, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0131056 | 0.0154457 | 0.253757 | 0.00027304 | 0.0229 | 0.105 | 0.01077 | 0.002247 | 0.0493 | 0.19 |
 |(scale=1.0) m0=560, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0094662 | 0.0120186 | 0.186625 | 0.000261101 | 0.0168 | 0.0811 | 0.00779 | 0.001631 | 0.0306 | 0.131 |
 |(scale=1.0) m0=560, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0068636 | 0.00937295 | 0.139325 | 0.000249187 | 0.0123 | 0.0626 | 0.005649 | 0.001181 | 0.0193 | 0.0916 |
 |(scale=1.0) m0=560, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.005014 | 0.00732248 | 0.105414 | 0.000237369 | 0.00906 | 0.0483 | 0.004115 | 0.000859 | 0.0123 | 0.0642 |
 |(scale=1.0) m0=560, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00366989 | 0.00573901 | 0.0804684 | 0.000225631 | 0.00666 | 0.0372 | 0.003003 | 0.000625 | 0.00792 | 0.0452 |
 |(scale=1.0) m0=560, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 4.8151 | 0.31788 | 103.227 | 0.00039337 | 0.723 | 2.03 | 0.621 | 0.1042 | 5770 | 133 |
 |(scale=1.0) m0=560, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00269793 | 0.00450603 | 0.0621279 | 0.000214229 | 0.00489 | 0.0287 | 0.002202 | 0.000457 | 0.00514 | 0.032 |
 |(scale=1.0) m0=560, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00199181 | 0.00354193 | 0.0484135 | 0.000203116 | 0.0036 | 0.0222 | 0.001623 | 0.000334 | 0.00336 | 0.0227 |
 |(scale=1.0) m0=560, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00147359 | 0.00279207 | 0.038034 | 0.00019205 | 0.00265 | 0.0171 | 0.0012 | 0.0002439 | 0.00221 | 0.0162 |
 |(scale=1.0) m0=560, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00109223 | 0.00220666 | 0.0299934 | 0.000181547 | 0.00196 | 0.0132 | 0.0008869 | 0.0001787 | 0.00146 | 0.0116 |
 |(scale=1.0) m0=560, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.00080821 | 0.00174687 | 0.023912 | 0.000171386 | 0.00145 | 0.0102 | 0.0006598 | 0.0001312 | 0.000962 | 0.00829 |
 |(scale=1.0) m0=560, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000604267 | 0.00138667 | 0.0191279 | 0.000161663 | 0.00107 | 0.00785 | 0.0004918 | 9.64e-05 | 0.000644 | 0.00596 |
 |(scale=1.0) m0=560, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.00045424 | 0.00110177 | 0.0153847 | 0.000152274 | 0.000785 | 0.00605 | 0.0003683 | 7.09e-05 | 0.000434 | 0.00429 |
 |(scale=1.0) m0=560, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000341121 | 0.000878787 | 0.0124392 | 0.000143265 | 0.000576 | 0.00465 | 0.0002761 | 5.22e-05 | 0.000293 | 0.0031 |
 |(scale=1.0) m0=560, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.00025827 | 0.000701763 | 0.0101065 | 0.000134553 | 0.000423 | 0.00358 | 0.0002074 | 3.84e-05 | 0.000199 | 0.00224 |
 |(scale=1.0) m0=560, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000195495 | 0.000560315 | 0.00823837 | 0.000126436 | 0.00031 | 0.00275 | 0.0001564 | 2.84e-05 | 0.000135 | 0.00162 |
 |(scale=1.0) m0=560, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 2.5703 | 0.28643 | 18.6794 | 0.00039063 | 0.662 | 1.88 | 0.5087 | 0.0925 | 915 | 68.2 |
 |(scale=1.0) m0=560, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.00014848 | 0.000449949 | 0.00674759 | 0.000118581 | 0.000228 | 0.00211 | 0.0001176 | 2.1e-05 | 9.24e-05 | 0.00117 |
 |(scale=1.0) m0=560, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.00011305 | 0.000360808 | 0.00553429 | 0.000111177 | 0.000167 | 0.00162 | 8.94e-05 | 1.553e-05 | 6.31e-05 | 0.00085 |
 |(scale=1.0) m0=560, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 8.60956e-05 | 0.000290162 | 0.0045669 | 0.000104312 | 0.000122 | 0.00124 | 6.776e-05 | 1.144e-05 | 4.31e-05 | 0.000616 |
 |(scale=1.0) m0=560, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 6.58825e-05 | 0.000233501 | 0.003773 | 9.76447e-05 | 8.96e-05 | 0.000946 | 5.145e-05 | 8.46e-06 | 2.96e-05 | 0.000446 |
 |(scale=1.0) m0=560, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 5.04289e-05 | 0.000188148 | 0.0031309 | 9.13739e-05 | 6.57e-05 | 0.000723 | 3.913e-05 | 6.25e-06 | 2.03e-05 | 0.000324 |
 |(scale=1.0) m0=560, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 3.86818e-05 | 0.000151954 | 0.00260182 | 8.54583e-05 | 4.81e-05 | 0.00055 | 2.98e-05 | 4.62e-06 | 1.39e-05 | 0.000234 |
 |(scale=1.0) m0=560, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.96447e-05 | 0.000122783 | 0.00216285 | 7.99178e-05 | 3.52e-05 | 0.000419 | 2.278e-05 | 3.42e-06 | 9.53e-06 | 0.000169 |
 |(scale=1.0) m0=560, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.27697e-05 | 9.93012e-05 | 0.00180651 | 7.47318e-05 | 2.57e-05 | 0.000318 | 1.742e-05 | 2.533e-06 | 6.52e-06 | 0.000122 |
 |(scale=1.0) m0=560, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 1.4884 | 0.24873 | 752.459 | 0.00038683 | 0.578 | 1.66 | 0.4558 | 0.0774 | 223 | 37.2 |
